job_id,company_name,industry,job_title,skills_required,experience_level,employment_type,location,median_salary,posted_date,company_size,tools_preferred
1774,Waller-Buchanan,E-commerce,NLP Engineer,"MLflow, Python, Excel, NumPy, LangChain, Power BI",Senior,Full-time,"North Jonathan, MN",152291,21-01-2025,Startup,"MLflow, LangChain, PyTorch"
1775,Lane-Vaughn,Finance,Quant Researcher,"Python, GCP, Power BI, MLflow",Entry,Remote,"Maryville, GQ",132938,09-01-2025,Large,"BigQuery, TensorFlow, PyTorch"
1776,"Shaffer, Jones and Weaver",Automotive,Data Scientist,"GCP, AWS, Keras, Azure",Senior,Full-time,"Port Melissa, KE",146937,17-07-2025,Mid,KDB+
1777,Wilkinson Ltd,Finance,AI Researcher,"GCP, Excel, PyTorch",Entry,Internship,"Port Sabrinaburgh, KI",91029,20-03-2024,Startup,"Scikit-learn, PyTorch"
1778,Gomez PLC,Retail,Data Scientist,"NumPy, LangChain, FastAPI",Entry,Contract,"West Rhondabury, ES",104207,06-10-2024,Startup,"LangChain, FastAPI"
1779,Gray-Thompson,Finance,Computer Vision Engineer,"CUDA, Azure, MLflow, NumPy",Mid,Remote,"Jenniferfurt, RW",81514,25-02-2024,Mid,"FastAPI, Scikit-learn"
1780,"Rubio, Lutz and Sanders",E-commerce,AI Product Manager,"PyTorch, Reinforcement Learning, Excel",Entry,Remote,"Trevinobury, IL",114217,23-01-2024,Large,"MLflow, Scikit-learn"
1781,Avila LLC,Retail,Data Scientist,"GCP, Excel, Scikit-learn, Azure",Mid,Full-time,"North Dominicmouth, MY",90210,08-05-2024,Startup,"Scikit-learn, LangChain, MLflow"
1782,Phillips Inc,Education,NLP Engineer,"GCP, PyTorch, NumPy, FastAPI, Excel, Pandas",Senior,Internship,"Davidberg, SZ",158658,02-05-2025,Mid,"MLflow, TensorFlow"
1783,"Page, Mccoy and Walsh",Healthcare,Data Scientist,"Python, Reinforcement Learning, Hugging Face",Mid,Remote,"Johnmouth, GT",185408,06-12-2023,Mid,PyTorch
1784,Alvarado-Rhodes,E-commerce,Quant Researcher,"Azure, Flask, TensorFlow",Mid,Remote,"Danieltown, SB",87963,02-10-2024,Mid,FastAPI
1785,Green-Fleming,Healthcare,AI Product Manager,"LangChain, CUDA, TensorFlow, Reinforcement Learning, Excel, Scikit-learn",Senior,Full-time,"East Timothybury, GT",126045,28-12-2024,Startup,MLflow
1786,Miller-Walker,Education,Computer Vision Engineer,"Azure, Power BI, Flask",Mid,Full-time,"East Martha, WS",106946,30-12-2023,Large,"BigQuery, MLflow, TensorFlow"
1787,"Thomas, Mccarthy and King",Retail,ML Engineer,"Azure, Reinforcement Learning, Flask, Scikit-learn",Entry,Contract,"New Christopherville, UY",187985,12-11-2023,Mid,"BigQuery, MLflow, FastAPI"
1788,"Smith, King and Miller",Finance,Computer Vision Engineer,"Excel, Power BI, GCP, AWS, CUDA, C++",Senior,Full-time,"East Joanna, BY",170937,24-04-2024,Mid,"Scikit-learn, TensorFlow"
1789,Mann PLC,Finance,AI Researcher,"LangChain, Power BI, Azure",Senior,Remote,"Schwartzport, LB",85968,03-08-2024,Startup,"Scikit-learn, LangChain"
1790,"Ellis, Wilson and Ochoa",Tech,AI Researcher,"Flask, Scikit-learn, FastAPI, CUDA, Azure",Mid,Internship,"South Deborahfurt, PT",152660,08-10-2024,Large,"BigQuery, LangChain"
1791,Quinn Ltd,Healthcare,Data Analyst,"Flask, SQL, Azure",Entry,Remote,"Kellychester, PW",86950,10-03-2025,Mid,MLflow
1792,Ward PLC,Finance,Data Analyst,"Reinforcement Learning, Excel, Azure, Pandas, GCP, MLflow",Senior,Contract,"Tiffanyville, MD",94448,23-11-2023,Mid,"LangChain, KDB+, Scikit-learn"
1793,Grant Group,Retail,Data Scientist,"R, PyTorch, FastAPI, Pandas, Reinforcement Learning, Scikit-learn",Senior,Contract,"Lake Ann, TO",110923,28-02-2024,Mid,Scikit-learn
1794,Gomez and Sons,Retail,AI Researcher,"FastAPI, NumPy, PyTorch, Hugging Face, Flask",Senior,Remote,"Hollyside, NP",173363,30-08-2025,Mid,"LangChain, MLflow"
1795,Wilson-Myers,Tech,AI Product Manager,"Hugging Face, NumPy, Flask",Mid,Internship,"Lake Jeffreymouth, AD",111301,08-05-2025,Large,"Scikit-learn, FastAPI"
1796,Morton-Simpson,Finance,Data Scientist,"Flask, FastAPI, Scikit-learn, AWS, Reinforcement Learning, MLflow",Entry,Full-time,"Davidmouth, JP",132821,26-07-2024,Large,"PyTorch, Scikit-learn"
1797,Nguyen LLC,E-commerce,Data Analyst,"R, Reinforcement Learning, MLflow, C++, Scikit-learn",Senior,Full-time,"South Nathan, NI",89037,14-12-2024,Startup,"PyTorch, FastAPI"
1798,Combs Inc,Healthcare,ML Engineer,"C++, Flask, NumPy, LangChain, SQL",Senior,Full-time,"Susanshire, TL",136211,13-12-2023,Large,"MLflow, Scikit-learn, KDB+"
1799,Ferguson and Sons,Healthcare,Data Scientist,"Power BI, Python, GCP, MLflow",Entry,Remote,"West Coryburgh, SL",145244,23-09-2024,Large,"BigQuery, KDB+, MLflow"
1800,Cook Group,Automotive,AI Researcher,"Flask, Power BI, AWS, NumPy, CUDA, Azure",Mid,Remote,"East Rodney, DM",146527,09-06-2024,Mid,"PyTorch, Scikit-learn"
1801,"White, Weber and Terry",Education,ML Engineer,"Power BI, CUDA, PyTorch, SQL, Excel, GCP",Senior,Internship,"Jessicabury, DE",108523,26-07-2024,Startup,"TensorFlow, MLflow"
1802,Le-Brown,Finance,Computer Vision Engineer,"C++, Hugging Face, TensorFlow",Senior,Full-time,"Jonesmouth, GT",147769,27-04-2024,Startup,"PyTorch, MLflow"
1803,"Boyd, Cochran and Golden",Education,ML Engineer,"Python, Excel, FastAPI, PyTorch, LangChain, GCP",Mid,Internship,"South Kaitlyn, MD",72866,21-10-2024,Mid,"BigQuery, MLflow, Scikit-learn"
1804,"Warren, Kirby and Thomas",Tech,ML Engineer,"R, LangChain, Hugging Face",Entry,Remote,"Dennisstad, GW",115746,22-08-2024,Mid,LangChain
1805,Berry LLC,Automotive,AI Product Manager,"MLflow, Excel, Scikit-learn, Reinforcement Learning, Python",Mid,Remote,"Mahoneyshire, CO",148010,17-07-2024,Startup,PyTorch
1806,"Walker, Brown and Monroe",E-commerce,Data Scientist,"GCP, AWS, Pandas, Flask, Python",Senior,Contract,"Jadefort, BY",89316,28-11-2023,Mid,"FastAPI, KDB+, MLflow"
1807,Armstrong-Clark,Education,Quant Researcher,"NumPy, C++, SQL",Entry,Full-time,"Reidfurt, MM",159898,21-05-2024,Mid,BigQuery
1808,Hall-Gill,Education,AI Product Manager,"NumPy, C++, MLflow",Senior,Remote,"Scottberg, KG",50713,12-01-2025,Startup,PyTorch
1809,"Riley, Rasmussen and Baker",E-commerce,Data Scientist,"Python, Excel, Hugging Face, CUDA, Flask",Entry,Contract,"Atkinsstad, AF",115405,14-08-2024,Large,MLflow
1810,Martinez and Sons,Automotive,Computer Vision Engineer,"Scikit-learn, C++, Power BI",Entry,Contract,"Kennethshire, HR",148615,02-06-2025,Large,MLflow
1811,Hernandez Inc,Retail,Data Analyst,"Excel, Flask, C++, Scikit-learn",Mid,Remote,"Rileyside, IS",84443,20-03-2024,Startup,LangChain
1812,Moore-Ramirez,Finance,Data Analyst,"NumPy, MLflow, PyTorch, Power BI, Scikit-learn, C++",Entry,Remote,"Kimberlyfort, DO",156826,29-03-2024,Large,"MLflow, LangChain"
1813,Duran-Rangel,Retail,NLP Engineer,"Reinforcement Learning, MLflow, SQL, NumPy",Mid,Full-time,"North Lindsey, CA",82759,07-05-2025,Large,TensorFlow
1814,"Black, Rodriguez and Hicks",Education,NLP Engineer,"CUDA, Keras, Hugging Face, Reinforcement Learning",Senior,Internship,"Jerrychester, GE",98025,27-04-2024,Mid,MLflow
1815,Wilson PLC,Tech,NLP Engineer,"Power BI, LangChain, AWS, Hugging Face, Flask",Senior,Full-time,"Allenfurt, RO",156797,20-12-2023,Mid,"KDB+, LangChain, MLflow"
1816,"Hines, Castillo and Patterson",Tech,Computer Vision Engineer,"CUDA, C++, Power BI, FastAPI",Senior,Full-time,"Andrewhaven, HR",77765,04-10-2023,Mid,"FastAPI, KDB+"
1817,Mitchell-Rivera,Education,Data Scientist,"Power BI, Reinforcement Learning, R, TensorFlow, GCP, Python",Mid,Internship,"Collinsside, UZ",153219,19-02-2025,Startup,"MLflow, KDB+, PyTorch"
1818,"Williams, Mcdonald and Martin",Education,ML Engineer,"TensorFlow, Hugging Face, LangChain",Mid,Internship,"Lake Melindabury, ER",96865,18-03-2025,Large,"PyTorch, LangChain, TensorFlow"
1819,Lee PLC,Finance,ML Engineer,"Scikit-learn, MLflow, FastAPI",Entry,Contract,"Cliffordview, IS",114658,01-09-2025,Startup,"FastAPI, KDB+, Scikit-learn"
1820,Wright Inc,E-commerce,Data Analyst,"Power BI, CUDA, Pandas",Entry,Internship,"Port Carrie, ME",71421,27-01-2024,Mid,"LangChain, BigQuery, TensorFlow"
1821,Townsend Inc,Education,ML Engineer,"Reinforcement Learning, PyTorch, Scikit-learn",Mid,Remote,"Cooperstad, CO",140248,21-08-2024,Large,"FastAPI, LangChain, MLflow"
1822,Valentine-Hodge,Healthcare,AI Researcher,"AWS, Scikit-learn, Keras, PyTorch, LangChain",Entry,Contract,"Jasonborough, CG",96218,08-04-2025,Large,"KDB+, FastAPI"
1823,Scott-Jackson,Healthcare,Data Analyst,"Scikit-learn, PyTorch, CUDA",Mid,Full-time,"East Tyler, KP",122172,25-12-2023,Startup,"KDB+, TensorFlow, LangChain"
1824,Austin Group,Finance,Data Analyst,"Flask, FastAPI, CUDA, AWS",Entry,Full-time,"Caseychester, SA",90235,22-09-2023,Startup,LangChain
1825,Garza-Gilbert,Education,Data Scientist,"R, PyTorch, SQL, NumPy, CUDA",Mid,Contract,"Robertbury, HR",158832,24-11-2023,Large,KDB+
1826,Nichols-Cook,Retail,AI Product Manager,"Pandas, Power BI, SQL, Reinforcement Learning, LangChain",Entry,Internship,"Stevenshire, UG",158674,10-09-2024,Startup,"MLflow, LangChain, KDB+"
1827,Thompson-Powell,Healthcare,NLP Engineer,"Azure, AWS, Keras, Flask, SQL",Mid,Full-time,"Katherinebury, PH",107349,27-08-2024,Mid,MLflow
1828,Sawyer-Cooper,E-commerce,AI Product Manager,"R, C++, Keras, Hugging Face",Entry,Remote,"Lake Daisyfurt, MC",141440,07-03-2024,Startup,"Scikit-learn, FastAPI"
1829,"Ray, Torres and Cortez",Automotive,AI Product Manager,"CUDA, Azure, Power BI, LangChain",Senior,Internship,"Silvastad, LI",109304,19-08-2025,Mid,PyTorch
1830,Stokes-Cameron,E-commerce,Quant Researcher,"GCP, CUDA, PyTorch, FastAPI, TensorFlow, Excel",Mid,Contract,"Perrymouth, BG",79038,01-04-2025,Startup,KDB+
1831,Hudson-Robertson,Finance,Data Analyst,"GCP, Pandas, R",Mid,Remote,"Port Kristin, LB",137865,21-07-2024,Large,KDB+
1832,Carter-Jimenez,Healthcare,NLP Engineer,"Power BI, Pandas, Flask",Senior,Remote,"South Jenniferton, KG",111783,19-07-2024,Large,"Scikit-learn, KDB+, FastAPI"
1833,Freeman-Reyes,Tech,Computer Vision Engineer,"TensorFlow, Hugging Face, Pandas, Flask, Reinforcement Learning, Keras",Mid,Internship,"Janetmouth, VE",117541,14-01-2024,Large,FastAPI
1834,"Hicks, Webb and Krueger",Finance,Data Analyst,"Power BI, NumPy, R, FastAPI, Keras",Entry,Full-time,"Jessicaborough, CA",72768,30-11-2024,Large,"TensorFlow, LangChain"
1835,"Cannon, Martin and Watson",Tech,NLP Engineer,"AWS, Excel, Keras, Hugging Face, Azure, Reinforcement Learning",Senior,Full-time,"South Debra, AD",70060,08-03-2024,Large,"BigQuery, PyTorch"
1836,Blevins PLC,Automotive,ML Engineer,"Python, Hugging Face, Keras, LangChain",Entry,Internship,"Jeremyland, AU",133894,03-12-2023,Startup,KDB+
1837,"Butler, Brown and Thomas",Automotive,Data Analyst,"Excel, Hugging Face, GCP",Mid,Remote,"Evelynhaven, CN",120373,08-08-2025,Large,"Scikit-learn, BigQuery, PyTorch"
1838,Ellis Inc,Healthcare,Quant Researcher,"NumPy, Reinforcement Learning, Python, Hugging Face, PyTorch, GCP",Entry,Internship,"Susantown, GB",69606,08-06-2024,Large,TensorFlow
1839,Lindsey Ltd,Education,Quant Researcher,"NumPy, Python, MLflow, Flask, GCP",Entry,Contract,"New Shaun, BJ",109146,30-07-2024,Mid,"FastAPI, PyTorch"
1840,Wu Ltd,Healthcare,Quant Researcher,"Excel, Keras, GCP, Scikit-learn, Hugging Face, Pandas",Mid,Full-time,"East Christinachester, BO",121157,24-03-2024,Startup,"KDB+, LangChain, TensorFlow"
1841,Ruiz-Payne,Tech,Data Scientist,"PyTorch, Hugging Face, Excel",Entry,Remote,"East Christopherberg, BJ",88599,01-08-2024,Large,MLflow
1842,Stewart Group,Tech,Data Scientist,"Reinforcement Learning, LangChain, Pandas, TensorFlow, MLflow, FastAPI",Senior,Full-time,"Jefferymouth, KW",160923,05-01-2025,Large,"LangChain, Scikit-learn"
1843,"Adams, Finley and Perez",Tech,AI Product Manager,"CUDA, SQL, Azure, Excel, Pandas",Mid,Full-time,"Downsland, TW",103472,13-08-2025,Large,"LangChain, FastAPI, Scikit-learn"
1844,Ponce-Brewer,Education,AI Product Manager,"R, Azure, TensorFlow",Mid,Remote,"Daymouth, MK",108013,23-03-2025,Mid,BigQuery
1845,Strickland-Gray,Tech,NLP Engineer,"AWS, R, Pandas, Power BI, SQL, Scikit-learn",Mid,Internship,"Taylorport, VU",131980,17-04-2024,Mid,"KDB+, LangChain"
1846,Mckee PLC,E-commerce,Data Scientist,"Hugging Face, R, TensorFlow, MLflow, NumPy",Senior,Internship,"Danielletown, MH",110467,27-12-2023,Startup,"BigQuery, TensorFlow, LangChain"
1847,Keith Inc,Healthcare,Data Scientist,"Power BI, Scikit-learn, Excel",Senior,Internship,"Lake Robert, TN",90220,23-02-2025,Large,"BigQuery, TensorFlow"
1848,Willis-Olson,Automotive,NLP Engineer,"Hugging Face, Azure, Keras",Entry,Full-time,"North Aaronberg, ME",120778,28-08-2025,Mid,"MLflow, PyTorch"
1849,"Roberts, Gill and Williams",Tech,ML Engineer,"LangChain, PyTorch, Power BI, Pandas, Scikit-learn, R",Mid,Remote,"Lake Scottbury, LB",163236,31-05-2025,Large,"LangChain, TensorFlow, PyTorch"
1850,Johnson LLC,Education,Data Analyst,"Hugging Face, Excel, Pandas, Keras, Reinforcement Learning, AWS",Mid,Internship,"New Richard, HT",157888,09-03-2024,Startup,"KDB+, FastAPI"
1851,"Houston, Ponce and Pennington",Automotive,Computer Vision Engineer,"PyTorch, Excel, Pandas, MLflow, Hugging Face",Senior,Full-time,"Lake Jamesside, DM",167177,19-03-2024,Startup,"LangChain, BigQuery, MLflow"
1852,"Smith, Willis and Johnson",Healthcare,AI Researcher,"LangChain, SQL, Pandas, R, Reinforcement Learning, Python",Entry,Remote,"Cathyport, PH",125017,23-01-2025,Large,"TensorFlow, KDB+"
1853,Greene and Sons,Retail,NLP Engineer,"Reinforcement Learning, TensorFlow, NumPy",Mid,Contract,"Pearsonberg, KG",135968,12-06-2025,Mid,TensorFlow
1854,Lloyd PLC,Finance,Computer Vision Engineer,"Flask, LangChain, PyTorch, MLflow, SQL",Entry,Internship,"New Ericafurt, LU",146830,24-11-2024,Large,"LangChain, Scikit-learn, BigQuery"
1855,Abbott-Gray,E-commerce,ML Engineer,"FastAPI, NumPy, C++",Senior,Internship,"Howardview, MA",92519,23-07-2024,Mid,BigQuery
1856,Ramos and Sons,Healthcare,Computer Vision Engineer,"Reinforcement Learning, LangChain, CUDA, Hugging Face",Entry,Remote,"Rileyborough, HU",162770,23-10-2023,Mid,"LangChain, MLflow"
1857,Hicks Inc,Retail,Data Analyst,"TensorFlow, Python, SQL",Entry,Contract,"North Haileyville, UA",142798,05-08-2025,Large,KDB+
1858,Adams-Bright,Tech,Computer Vision Engineer,"AWS, Keras, GCP, SQL",Mid,Internship,"Laneberg, JM",143040,11-07-2024,Startup,LangChain
1859,Martin-Gregory,Education,Data Analyst,"Python, SQL, PyTorch",Senior,Internship,"Dawnmouth, MM",95504,23-10-2024,Startup,"Scikit-learn, MLflow"
1860,Wood LLC,Education,Quant Researcher,"Hugging Face, Flask, Scikit-learn, GCP",Mid,Internship,"North Brooke, US",184653,21-09-2023,Large,"MLflow, FastAPI"
1861,Schultz-Sanders,Healthcare,AI Product Manager,"FastAPI, TensorFlow, Python, GCP",Entry,Internship,"South Elizabeth, BI",144411,07-06-2024,Mid,"FastAPI, BigQuery, PyTorch"
1862,Ray LLC,Automotive,Quant Researcher,"Hugging Face, C++, NumPy, R",Senior,Remote,"West Charles, ZM",142923,17-09-2025,Mid,"PyTorch, BigQuery"
1863,"Lee, Rodgers and Hunter",Finance,AI Researcher,"LangChain, Python, Excel, AWS, Power BI, Hugging Face",Mid,Remote,"West Whitney, BH",153684,05-12-2023,Mid,"KDB+, MLflow"
1864,Jones and Sons,Finance,AI Researcher,"Power BI, Excel, Azure, Keras, C++",Entry,Contract,"New Matthew, UG",149314,31-10-2023,Large,"TensorFlow, LangChain"
1865,Morse-Hodges,Finance,NLP Engineer,"Python, MLflow, PyTorch, C++, GCP, Hugging Face",Senior,Full-time,"Beckerstad, IN",164228,26-08-2025,Mid,"MLflow, TensorFlow, PyTorch"
1866,"West, Williams and Stewart",Healthcare,Quant Researcher,"Scikit-learn, AWS, Python, CUDA",Mid,Internship,"Macdonaldfort, JM",91591,04-07-2025,Large,"KDB+, FastAPI"
1867,Lopez LLC,Automotive,Quant Researcher,"Flask, LangChain, AWS, Reinforcement Learning",Entry,Internship,"South Ralphfort, MH",114223,09-11-2024,Startup,"Scikit-learn, BigQuery, PyTorch"
1868,Nunez Inc,Retail,Data Analyst,"Azure, Pandas, Excel, Reinforcement Learning, LangChain",Entry,Internship,"New Brianborough, AF",109084,20-11-2024,Mid,MLflow
1869,"Lewis, Pollard and Rogers",Retail,Computer Vision Engineer,"GCP, C++, Azure, TensorFlow, CUDA, R",Senior,Internship,"Pearsonmouth, RW",131081,26-05-2025,Startup,"PyTorch, KDB+"
1870,"Moody, Oconnor and Brewer",Finance,ML Engineer,"CUDA, Azure, FastAPI, Flask",Mid,Internship,"Thompsonborough, AF",125686,16-09-2024,Mid,"Scikit-learn, BigQuery"
1871,Rodriguez-Moore,Finance,AI Product Manager,"Pandas, Python, PyTorch, R, Flask",Senior,Internship,"Parkerchester, TN",143568,17-07-2024,Startup,"TensorFlow, PyTorch"
1872,Baker-Williams,E-commerce,Data Analyst,"Python, Power BI, Hugging Face, AWS",Mid,Internship,"Bakerland, NG",96105,08-06-2024,Mid,"LangChain, BigQuery"
1873,"Summers, Carter and James",Automotive,Data Scientist,"AWS, SQL, CUDA, GCP, TensorFlow, C++",Mid,Contract,"Swansonburgh, MV",154217,10-04-2024,Large,KDB+
1874,"Hughes, Neal and Davis",Automotive,Computer Vision Engineer,"Reinforcement Learning, R, Azure, CUDA, TensorFlow",Entry,Remote,"Davidbury, CM",146172,03-09-2025,Startup,"Scikit-learn, KDB+, FastAPI"
1875,Robinson Inc,Healthcare,AI Product Manager,"C++, Keras, Flask, Pandas, PyTorch, Excel",Senior,Contract,"Wuland, BO",122663,04-02-2025,Large,TensorFlow
1876,Marsh Inc,Education,Quant Researcher,"Keras, Reinforcement Learning, Scikit-learn",Mid,Contract,"Lake Patrickville, SK",169682,08-09-2024,Startup,"MLflow, BigQuery"
1877,Kim-Thornton,Finance,Data Scientist,"Reinforcement Learning, Excel, C++, CUDA, Keras",Mid,Full-time,"South Peggyton, PW",120869,16-04-2025,Mid,"LangChain, MLflow"
1878,"Miller, Wilson and Barker",Retail,Quant Researcher,"Scikit-learn, Azure, Hugging Face",Mid,Remote,"Helenport, OM",163848,20-08-2024,Large,Scikit-learn
1879,"Stewart, Rodriguez and Jenkins",Education,Computer Vision Engineer,"TensorFlow, NumPy, CUDA, Power BI",Senior,Full-time,"Port Mitchell, US",145817,13-12-2023,Large,"TensorFlow, Scikit-learn, MLflow"
1880,Kelly-Cline,Education,Data Scientist,"PyTorch, Power BI, Scikit-learn, Flask, NumPy, Keras",Mid,Contract,"Port Caroline, NI",168212,11-04-2024,Large,"FastAPI, MLflow"
1881,Beltran Inc,Tech,Data Analyst,"Azure, SQL, NumPy",Mid,Internship,"Lake Joshua, CU",107700,10-08-2025,Large,"Scikit-learn, BigQuery"
1882,"Kennedy, Lopez and Bell",Retail,ML Engineer,"Python, LangChain, SQL, AWS, GCP, Power BI",Entry,Contract,"New Michael, TW",124874,29-12-2023,Mid,TensorFlow
1883,Watson-Mitchell,Tech,ML Engineer,"SQL, MLflow, PyTorch, Power BI",Entry,Full-time,"Mariaton, SZ",81090,02-01-2025,Mid,LangChain
1884,"Wolfe, Stephenson and Sanchez",Tech,NLP Engineer,"Reinforcement Learning, NumPy, Python, Pandas",Mid,Full-time,"Wallacetown, MG",111206,23-12-2023,Startup,"FastAPI, BigQuery, PyTorch"
1885,Gaines-Nelson,Automotive,Data Analyst,"PyTorch, Power BI, Keras",Entry,Internship,"West Ryanport, MZ",179578,09-03-2024,Large,"MLflow, PyTorch, TensorFlow"
1886,"Calhoun, Thomas and Brandt",Automotive,AI Researcher,"Reinforcement Learning, AWS, FastAPI, C++, Azure, LangChain",Entry,Remote,"Shepherdport, CY",126134,16-01-2025,Large,"TensorFlow, FastAPI"
1887,"Hernandez, Griffith and Simmons",Retail,AI Researcher,"FastAPI, Power BI, CUDA",Mid,Internship,"West Mark, ET",136694,22-07-2025,Large,BigQuery
1888,Davies-Payne,Tech,AI Product Manager,"FastAPI, CUDA, C++, PyTorch",Senior,Full-time,"Kristyton, GW",162686,02-10-2023,Large,"FastAPI, MLflow, TensorFlow"
1889,Hicks Group,Automotive,Data Analyst,"Pandas, TensorFlow, AWS",Senior,Remote,"Hollyberg, BB",149303,12-06-2025,Large,"BigQuery, TensorFlow, PyTorch"
1890,Myers Ltd,Retail,Computer Vision Engineer,"AWS, Excel, TensorFlow, Scikit-learn, Hugging Face",Entry,Contract,"Amandahaven, MX",132648,13-08-2024,Mid,"LangChain, PyTorch, MLflow"
1891,Ramirez and Sons,Automotive,NLP Engineer,"NumPy, PyTorch, AWS, Hugging Face",Senior,Remote,"Brendashire, LR",114547,28-04-2025,Mid,PyTorch
1892,Adams-Lee,Retail,ML Engineer,"Keras, R, Reinforcement Learning, PyTorch",Entry,Internship,"New Marthaview, PH",91096,13-09-2025,Large,"BigQuery, Scikit-learn"
1893,Rosario PLC,Retail,Data Analyst,"PyTorch, C++, R, Keras, Reinforcement Learning, Hugging Face",Senior,Remote,"East John, TV",177180,05-01-2025,Large,LangChain
1894,Mack and Sons,Automotive,Quant Researcher,"GCP, FastAPI, Keras, R, CUDA, Hugging Face",Senior,Full-time,"Rhodestown, LI",103013,16-10-2023,Mid,KDB+
1895,"Ramos, Hines and Faulkner",Finance,Data Scientist,"MLflow, Reinforcement Learning, LangChain, CUDA, Python",Entry,Remote,"Martinbury, PW",152899,24-07-2024,Startup,"PyTorch, TensorFlow"
1896,Smith-Hall,E-commerce,AI Researcher,"Pandas, Excel, R, AWS",Senior,Remote,"Debbieburgh, FI",130631,12-10-2024,Startup,"PyTorch, FastAPI"
1897,"Santos, Lowe and Lindsey",Finance,ML Engineer,"Flask, Azure, SQL, Hugging Face, Keras, C++",Senior,Remote,"Humphreyfort, PT",155238,09-04-2024,Large,PyTorch
1898,Wilkins-King,E-commerce,Quant Researcher,"TensorFlow, C++, Excel, FastAPI, Pandas",Entry,Internship,"Lake Mark, CH",149986,23-10-2024,Mid,PyTorch
1899,Parker-Harris,Healthcare,Computer Vision Engineer,"CUDA, Pandas, Scikit-learn, LangChain, Azure, FastAPI",Mid,Internship,"Morrisburgh, MH",78574,04-10-2024,Startup,"MLflow, KDB+, PyTorch"
1900,Mitchell-Ayers,Retail,ML Engineer,"CUDA, SQL, Python, Reinforcement Learning",Mid,Full-time,"Andersonberg, GA",84420,19-12-2024,Mid,"PyTorch, MLflow"
